nilai_hujan_max,tempoh_hujan,tempoh_ulang,latitude,longitude
68,48,NORMAL,3.677,101.2411
53.5,3,NORMAL,3.154,101.4726
149.5,3,98,3.13558,101.44506
149.5,3,98,3.1377,101.43639
149.5,3,98,3.14558,101.45288
149.5,3,98,3.26401,101.38306
149.5,3,98,3.2086,101.755
128.5,2,66,3.2008,101.7609
44.5,3,NORMAL,3.2104,101.759
44.5,3,NORMAL,2.8371,101.4278
47.5,3,NORMAL,2.7545,101.7499
45.5,3,NORMAL,3.1153,101.599
19,2,NORMAL,2.8046,102.317
19,2,NORMAL,2.8016,102.3768
7,1,NORMAL,2.8016,102.3702
96,2,11,2.8052,102.381
96,2,11,2.6265,102.2286
64,4,"NORMA
L",2.6226,102.2474
96,2,11,2.6265,102.2286
51,3,NORMAL,2.7547,102.1772
97,4,7,2.7273,101.9637
38,1,NORMAL,2.8609,102.1918
41,1,NORMAL,2.9255,102.2752
41,1,NORMAL,2.9255,102.2752
41,1,NORMAL,2.9152,102.2599
41,1,NORMAL,2.8949,102.318
41,1,NORMAL,2.8949,102.318
19,2,NORMAL,2.8046,102.317
7,1,NORMAL,2.8016,102.3702
7,1,NORMAL,2.8071,102.4042
19,2,NORMAL,2.8016,102.3768
19,2,NORMAL,2.8046,102.317
7,1,NORMAL,2.8016,102.3702
7,1,NORMAL,2.8071,102.4042
7,1,NORMAL,2.8575,102.2042
31,1,NORMAL,2.7201,102.0065
38,1,NORMAL,2.7209,101.9586
64,1,3,2.6013,102.0327
23,2,NORMAL,2.5936,102.0503
23,2,NORMAL,2.5924,102.044
23,2,NORMAL,2.577,102.0493
23,2,NORMAL,2.5628,102.0483
70,1,6,2.9611,102.1362
23,2,NORMAL,3.079,102.2156
59,3,NORMAL,2.6851,102.5678
81,1,16,2.4794,101.8672
85,3,4,2.4504,101.8578
85,3,4,2.4669,101.8569
82,3,4,2.6494,101.8474
72,2,3,2.7692,101.775
68,1,6,2.791,101.7648
82,3,4,2.6494,101.8474
153,6,58,2.5508,101.8063
153,6,58,2.5342,101.8639
153,6,58,2.5599,101.8111
153,6,58,2.5634,101.8357
153,6,58,2.5717,101.8332
153,6,58,2.6092,101.8605
82,3,4,2.5593,101.8125
82,3,4,2.6494,101.8474
82,3,4,2.5114,101.8263
82,3,4,2.4974,101.8414
82,3,4,2.6238,101.7945
82,3,4,2.6353,101.798
129,8,11,2.6797,101.75
82,3,4,2.4687,102.0185
84,4,2,2.4761,102.0139
82,3,4,2.6113,101.9112
34,4,NORMAL,2.6131,101.9268
34,4,NORMAL,2.6437,101.9094
95,3,8,2.6275,101.9502
34,4,NORMAL,2.4592,102.0689
105,2,14,2.5375,102.2505
105,2,14,2.5198,102.2468
105,2,14,2.4293,102.0489
105,2,14,2.4345,102.0669
105,2,14,2.4546,102.0711
105,2,14,2.5562,102.2387
135,24,14,2.5472,102.2233
135,24,14,2.5579,102.2444
135,24,14,2.5525,102.2371
135,24,14,2.9842,102.1889
95,3,8,2.6275,101.9502
118,1,169,2.6048,101.9371
118,1,169,2.6508,101.9247
118,1,169,2.623,101.9454
118,1,169,2.6264,101.9359
118,1,169,2.6932,101.9359
118,1,169,2.7038,101.949
118,1,169,2.698,101.9378
118,1,169,2.6992,101.9463
118,1,169,2.6934,101.8862
118,1,169,2.6573,101.9018
118,1,169,2.6754,101.9068
118,1,169,2.7038,101.9359
118,1,169,2.6932,101.9359
118,1,169,2.4841,102.012
84,4,2,2.4761,102.0139
84,4,2,2.4674,102.0544
59,1,3,2.7184,101.9372
109,2,51,2.6351,102.0853
109,2,51,2.7054,102.3667
49,4,NORMAL,2.7055,102.3667
49,4,NORMAL,2.6703,102.3534
49,4,NORMAL,2.6474,102.3311
49,4,NORMAL,2.6326,102.3531
39,4,NORMAL,2.6026,102.399
35,4,NORMAL,2.5071,102.3726
58,4,NORMAL,2.4525,102.3299
58,4,NORMAL,2.6665,102.4203
49,3,NORMAL,2.6334,101.8382
46,3,NORMAL,3.004,102.0801
82,3,NORMAL,5.3347,103.137
101,4,NORMAL,4.6512,101.4251
102,9,NORMAL,5.3533,103.0978
28,1,NORMAL,5.2645,103.1776
203,14,3,5.2635,103.1574
130,9,NORMAL,5.3507,102.813
101,9,NORMAL,5.4035,102.8554
57,12,NORMAL,4.7925,103.4297
106,9,NORMAL,5.7143,102.5154
107,9,NORMAL,5.7964,102.5179
200,12,4,4.7955,103.3676
374,72,NORMAL,5.3075,102.9057
200,12,4,4.8063,103.401
100,5,NORMAL,4.7405,103.4005
100,5,NORMAL,5.4632,102.8416
105,2,6,4.5649,102.9748
115,2,8,4.586,102.9925
98,3,2,4.2726,103.201
212,9,5,5.591,102.7146
220,12,7,5.5853,102.7049
220,12,7,5.3482,102.9032
187,7,5,5.2415,103.1851
57,12,NORMAL,4.7925,103.4297
268,18,5,4.8056,103.4014
268,18,5,5.7612,102.4876
45,3,NORMAL,5.7861,102.4899
45,3,NORMAL,5.7771,102.4982
98,3,2,4.2726,103.201
310,12,21,4.5892,102.9944
168,9,3,4.5636,102.9731
42,5,NORMAL,4.9897,103.0647
36,3,NORMAL,5.0248,102.9668
92,3,NORMAL,4.8934,103.0637
374,72,NORMAL,5.3075,102.9057
391,72,NORMAL,4.7625,103.1058
391,72,NORMAL,4.7625,103.1058
391,72,NORMAL,5.16,102.9118
381,48,4,4.9545,103.0604
73,3,"NORMA
L",1.4808,103.572
13,3,"NORMA
L",1.6261,103.4498
13,3,"NORMA
L",1.7172,103.3275
337,48,57,1.7432,103.2649
337,48,57,1.4793,103.9365
114,72,"NORMA
L",1.5218,103.9382
471,48,97,1.5182,103.8164
114,72,"NORMA
L",1.4862,103.8982
104,2,17,1.7145,103.5257
195,48,10,1.7866,103.5434
195,48,10,1.8015,103.4952
195,48,10,1.5877,103.6521
195,48,10,1.5801,103.6586
195,48,10,1.6044,103.6488
195,48,10,1.608,103.6487
195,48,10,1.6862,103.5742
195,48,10,1.7306,103.437
348,72,"NORMA
L",1.998,103.0798
351,48,128,1.3734,104.2253
570,24,505,1.3968,104.1504
296,24,77,1.7056,103.825
296,24,77,1.7812,103.7376
296,24,77,1.7425,103.7824
296,24,77,1.5236,104.1443
296,24,77,1.593,104.1445
360,48,25,1.5528,104.2224
360,48,25,1.8361,104.1403
360,48,25,1.7388,103.9105
360,48,25,1.7864,103.8876
360,48,25,1.3918,104.2702
360,48,25,1.8508,103.9632
360,48,25,1.7302,103.9013
212,72,5,1.7292,103.8932
212,72,5,1.8973,104.0518
212,72,5,1.9567,104.0695
72,6,"NORMA
L",2.4741,102.7367
348,72,"NORMA
L",2.5488,102.8201
142,72,"NORMA
L",2.5001,103.8111
142,72,"NORMA
L",2.5322,102.8192
128,24,3,1.7312,103.4384
570,24,505,1.6884,103.5742
570,24,505,1.777,103.547
570,24,505,1.3968,104.1504
296,24,77,1.388,104.218
296,24,77,1.7056,103.825
296,24,77,1.72,103.8263
296,24,77,1.7332,103.8457
296,24,77,1.7352,103.8137
296,24,77,1.7812,103.7376
296,24,77,1.7425,103.7824
296,24,77,1.7425,103.7824
296,24,77,1.5236,104.1443
296,24,77,1.593,104.1445
118,3,24,1.5288,103.6734
114,72,"NORMA
L",1.4964,103.6949
114,72,"NORMA
L",1.4964,103.6949
114,72,"NORMA
L",1.4964,103.6949
114,72,"NORMA
L",1.5475,103.6647
114,72,"NORMA
L",1.5492,103.6665
114,72,"NORMA
L",1.5375,103.7558
114,72,"NORMA
L",1.5344,103.7581
114,72,"NORMA
L",1.5344,103.7581
114,72,"NORMA
L",1.5218,103.9382
114,72,"NORMA
L",1.4862,103.8982
114,72,"NORMA
L",1.5628,103.9811
114,72,"NORMA
L",1.5891,103.9167
114,72,"NORMA
L",1.5891,103.9167
13,3,"NORMA
L",1.6261,103.4498
13,3,"NORMA
L",1.7172,103.3275
13,3,"NORMA
L",1.6261,103.4498
14,2,"NORMA
L",1.8405,102.9232
28,3,"NORMA
L",1.8116,102.8985
28,3,"NORMA
L",1.8712,103.1045
4,24,"NORMA
L",1.8983,103.1146
61,3,"NORMA
L",1.5146,103.5036
118,3,24,1.4415,103.6039
118,3,24,1.4415,103.6039
127,3,23,1.8505,102.9362
104,3,9,1.8741,102.9418
104,3,9,1.8495,102.919
104,3,9,1.8526,102.9349
104,3,9,1.8533,102.9263
104,3,9,1.8454,102.9288
104,3,9,1.844,102.9384
104,3,9,1.7741,102.9568
104,3,9,1.8607,102.9283
82.5,3,"NORMA
L",1.5435,103.6605
118,3,24,1.5407,103.7506
118,3,24,1.5339,103.7594
118,3,24,1.5341,103.7569
118,3,24,1.5288,103.6734
118,3,24,1.4415,103.6039
118,3,24,1.4415,103.6039
118,3,24,1.4795,103.5639
118,3,24,1.4795,103.5639
118,3,24,1.483,103.5659
70,1,6,1.3806,103.4475
67,1,5,2.0514,103.2978
67,1,5,2.0514,103.2978
67,1,5,2.0514,103.2976
67,1,5,2.2848,102.6119
45,3,"NORMA
L",2.2993,102.6001
45,3,"NORMA
L",2.3011,102.6053
72,6,"NORMA
L",2.4741,102.7367
70,1,4,2.2351,102.6028
66,3,"NORMA
L",1.5047,103.7681
77,3,"NORMA
L",1.5346,103.757
77,3,"NORMA
L",1.5193,103.7574
77,3,"NORMA
L",1.4992,103.7583
77,3,"NORMA
L",2.0374,103.3327
92,1,19,2.0357,103.3315
92,1,19,2.0455,103.3347
92,1,19,2.0497,103.3301
73,1,5,1.7786,102.9545
60,2,"NORMA
L",1.8774,102.9738
60,2,"NORMA
L",1.8301,102.9248
60,2,"NORMA
L",1.883,102.9349
105,2,11,1.4886,103.8808
43,3,"NORMA
L",1.4853,103.8817
82.5,3,"NORMA
L",1.5435,103.6605
82.5,3,"NORMA
L",2.0423,102.6538
71,1,6,1.4453,103.9028
82,2,5,1.3746,103.5866
61,3,"NORMA
L",1.5146,103.5036
84,3,"NORMA
L",1.6034,103.821
61,3,"NORMA
L",1.5047,103.7671
68,3,"NORMA
L",1.5192,103.7576
85,3,"NORMA
L",1.468,103.7368
85,3,"NORMA
L",1.6683,103.5878
63,3,"NORMA
L",1.9585,102.8902
79,3,4,1.977,102.9181
79,3,3,2.3004,102.6021
80,3,3,2.2929,102.5614
72,6,"NORMA
L",2.4741,102.7367
73,1,5,1.7786,102.9545
132,2,55,1.8448,102.9405
132,2,55,1.8603,102.9619
67,3,"NORMA
L",1.8893,102.9784
63,3,"NORMA
L",1.9585,102.8902
73,1,5,1.8924,102.8771
148,48,3,1.8346,102.9096
57,3,"NORMA
L",1.5425,103.4906
125,2,32,1.5377,103.4906
125,2,32,1.5113,103.5048
125,2,32,1.6041,103.3173
125,2,32,1.6054,103.649
73,3,"NORMA
L",1.5891,103.6491
73,3,"NORMA
L",1.5879,103.646
73,3,"NORMA
L",1.4828,103.5663
61,3,"NORMA
L",1.544,103.6601
105,2,11,1.4886,103.8808
43,3,"NORMA
L",1.4853,103.8817
43,3,"NORMA
L",1.544,103.6006
105,3,9,1.6583,103.5236
104,2,17,1.6736,103.5044
67,3,"NORMA
L",1.7306,103.4342
104,2,17,1.7145,103.5257
104,2,17,1.845,103.1185
63,3,"NORMA
L",1.9768,103.1362
63,3,"NORMA
L",1.9585,102.8902
63,3,"NORMA
L",1.9457,102.9939
63,3,"NORMA
L",1.9448,110.29878
63,3,"NORMA
L",1.6862,103.5747
103,2,12,1.4941,103.6951
105,3,10,1.5899,103.4719
103,2,12,1.6237,103.4625
103,2,12,1.5889,103.4914
103,2,12,1.5711,103.4244
103,2,12,1.5858,103.404
103,2,12,1.5264,103.4502
103,2,12,1.5377,103.472
103,2,12,1.5254,103.4622
103,2,12,1.6486,103.3485
103,2,12,1.591,103.3617
103,2,12,1.572,103.3522
103,2,12,1.4941,103.6951
61,3,"NORMA
L",1.4784,103.6777
61,3,"NORMA
L",1.5381,103.6603
61,3,"NORMA
L",1.4624,103.7383
61,3,"NORMA
L",1.4624,103.7383
61,3,"NORMA
L",1.544,103.6601
61,3,"NORMA
L",1.544,103.6601
61,3,"NORMA
L",1.5411,103.7494
61,3,"NORMA
L",1.5192,103.7574
61,3,"NORMA
L",1.5335,103.7597
61,3,"NORMA
L",1.5047,103.7671
61,3,"NORMA
L",1.5256,103.7736
61,3,"NORMA
L",1.833,103.3104
67,3,"NORMA
L",1.7306,103.4342
147,3,57,1.8024,103.4967
136,3,35,1.7861,103.0283
125,3,11,1.86,103.0221
125,3,11,1.9503,102.6408
72,3,"NORMA
L",2.0682,102.5653
72,3,"NORMA
L",1.9668,102.9626
64,2,"NORMA
L",1.6561,103.2673
71,1,6,1.58803,103.4718
71,1,6,1.8496,102.9232
53,3,"NORMA
L",1.5868,104.1493
79,3,3,1.881,102.743
79,3,3,2.0479,102.5553
79,3,3,2.3004,102.6021
79,3,3,2.2279,102.6119
50,3,"NORMA
L",1.786,103.8875
42,3,"NORMA
L",1.7384,103.9102
0,1,"NORMA
L",1.8397,102.9274
0,1,"NORMA
L",1.8602,102.9284
0,1,"NORMA
L",1.8397,102.9274
0,1,"NORMA
L",1.8602,102.9284
71,1,6,1.8192,102.9019
71,1,6,1.8496,102.9232
0,1,"NORMA
L",1.4978,104.0447
0,1,"NORMA
L",2.0481,102.5538
0,1,"NORMA
L",2.0552,102.573
0,1,"NORMA
L",1.8656,102.6936
0,1,"NORMA
L",1.61983,103.2133
0,1,"NORMA
L",1.3783,103.6355
0,1,"NORMA
L",2.1279,102.5854
0,1,"NORMA
L",2.1307,102.6444
0,1,"NORMA
L",2.0674,102.5585
0,1,"NORMA
L",2.1261,102.5056
0,1,"NORMA
L",1.8397,102.9274
0,1,"NORMA
L",1.8602,102.9284
71,1,6,1.8192,102.9019
71,1,6,1.8496,102.9232
0,1,"NORMA
L",1.3783,103.6355
0,1,"NORMA
L",2.1279,102.5854
0,1,"NORMA
L",2.1307,102.6444
0,1,"NORMA
L",2.0674,102.5585
0,1,"NORMA
L",2.1261,102.5056
0,1,"NORMA
L",1.4978,104.0447
0,1,"NORMA
L",1.7303,103.8933
0,1,"NORMA
L",2.0481,102.5538
0,1,"NORMA
L",2.0552,102.573
0,1,"NORMA
L",2.0621,102.5712
0,1,"NORMA
L",1.8656,102.6936
0,1,"NORMA
L",1.9225,102.6515
0,1,"NORMA
L",2.029,102.5541
0,1,"NORMA
L",1.9507,102.6337
0,1,"NORMA
L",1.9092,102.6594
0,1,"NORMA
L",1.8913,102.7721
0,1,"NORMA
L",2.1872,102.7066
0,1,"NORMA
L",1.4978,104.0447
0,1,"NORMA
L",1.8397,102.9274
0,1,"NORMA
L",1.8602,102.9284
71,1,6,1.8192,102.9019
71,1,6,1.8496,102.9232
71,1,6,1.649,103.1544
0,1,"NORMA
L",1.8397,102.9274
0,1,"NORMA
L",1.8602,102.9284
71,1,6,1.8192,102.9019
71,1,6,1.8496,102.9232
71,1,6,1.649,103.1544
2,2,"NORMA
L",1.8603,102.928
54,3,"NORMA
L",5.2354,100.5994
72.5,3,"NORMA
L",5.2146,100.6066
64.5,24,"NORMA
L",5.6294,100.5509
48.5,3,"NORMA
L",5.8167,100.4833
48.5,3,"NORMA
L",6.2269,100.4281
95.5,2,9,6.4335,100.4211
10,2,"NORMA
L",6.4383,100.4202
10,2,"NORMA
L",6.2523,100.266
10,2,"NORMA
L",6.428,100.4281
10,2,"NORMA
L",6.3613,100.4226
23,3,"NORMA
L",5.4586,100.7394
55,2,"NORMA
L",5.4786,100.7514
116.5,2,27,6.304,100.4757
119,3,20,6.4451,100.5209
65,3,"NORMA
L",6.3998,100.4264
65,3,"NORMA
L",5.2315,100.5409
111,3,15,5.2309,100.5479
111,3,15,5.2331,100.5547
111,3,15,5.3661,100.5567
64.5,1,"NORMA
L",5.3494,100.5344
64.5,1,"NORMA
L",5.3558,100.5444
64.5,1,"NORMA
L",5.3922,100.5972
64.5,1,"NORMA
L",5.3558,100.5431
64.5,1,"NORMA
L",5.365,100.5628
64.5,1,"NORMA
L",5.3861,100.5338
64.5,1,"NORMA
L",5.3352,100.5373
64.5,1,"NORMA
L",5.6349,100.5672
64.5,1,"NORMA
L",5.3646,100.5545
64.5,1,"NORMA
L",5.3578,100.544
64.5,1,"NORMA
L",6.3208,99.7853
8.5,2,"NORMA
L",6.425,99.8103
99.5,3,8,6.4339,99.8031
99.5,3,8,6.4072,99.7572
99.5,3,8,6.4183,99.824
99.5,3,8,6.4151,99.8136
99.5,3,8,6.321,99.7853
99.5,3,8,6.4054,99.7572
34,3,"NORMA
L",6.3994,100.4264
79,2,6,5.6628,100.9062
154.5,4,30,5.4039,100.6872
64.5,3,"NORMA
L",5.4243,100.6664
64.5,3,"NORMA
L",5.5436,100.7466
64.5,3,"NORMA
L",5.4039,100.6873
64.5,3,"NORMA
L",5.4051,100.6908
64.5,3,"NORMA
L",5.4105,100.7023
64.5,3,"NORMA
L",5.3261,100.693
107.5,6,3,5.3665,100.5566
193,12,29,5.3646,100.5548
193,12,29,5.3028,100.5393
179,12,14,5.3003,100.5328
193,12,29,5.3003,100.5421
193,12,29,5.2838,100.5471
193,12,29,5.3009,100.5368
179,12,14,5.1809,100.5575
36,3,"NORMA
L",5.1715,100.5501
72.5,3,"NORMA
L",5.2146,100.6066
72.5,3,"NORMA
L",5.2063,100.6114
72.5,3,"NORMA
L",5.2142,100.6348
72.5,3,"NORMA
L",5.2096,100.653
72.5,3,"NORMA
L",5.2355,100.6083
57,3,"NORMA
L",5.1035,100.5551
57,3,"NORMA
L",5.0916,100.5547
57,3,"NORMA
L",5.1114,100.5463
57,3,"NORMA
L",5.3751,100.5278
21,3,"NORMA
L",5.6609,100.9017
21.5,3,"NORMA
L",6.2948,100.4537
87,3,4,6.3037,100.4753
51,3,"NORMA
L",5.8788,100.6283
129,3,29,5.8874,100.6867
129,3,29,5.9199,100.7272
129,3,29,5.8898,100.7577
129,3,29,5.8038,100.6664
129,3,29,5.3248,100.7588
21.5,3,"NORMA
L",5.3401,100.7683
21.5,3,"NORMA
L",5.3213,100.7566
21.5,3,"NORMA
L",6.3728,99.8135
23,3,"NORMA
L",5.4586,100.7394
29.5,3,"NORMA
L",5.503,100.7295
29.5,3,"NORMA
L",5.8637,100.8916
23,3,"NORMA
L",5.8089,100.9237
23,3,"NORMA
L",5.4586,100.7394
86.5,3,"NORMA
L",5.8104,100.7354
34,3,"NORMA
L",5.791,100.6991
34,3,"NORMA
L",5.8078,100.7245
34,3,"NORMA
L",5.7963,100.7094
34,3,"NORMA
L",6.3994,100.4264
84,3,"NORMA
L",5.828,100.4806
84,3,"NORMA
L",5.8026,100.5165
84,3,"NORMA
L",5.7889,100.4819
84,3,"NORMA
L",5.7912,100.4839
119,3,20,5.8042,100.5194
84,3,"NORMA
L",5.7732,100.5166
84,3,"NORMA
L",5.7371,100.5096
84,3,"NORMA
L",5.7252,100.4902
84,3,"NORMA
L",5.7079,100.3944
84,3,"NORMA
L",5.7315,100.374
89,3,"NORMA
L",5.7865,100.3928
89,3,"NORMA
L",5.7971,100.3786
89,3,"NORMA
L",5.899,100.8956
136,3,35,5.8806,100.895
136,3,35,5.8748,100.8911
136,3,35,5.8649,100.8898
136,3,35,5.7952,100.8928
60.5,3,"NORMA
L",5.9972,100.8643
60.5,3,"NORMA
L",5.9972,100.8643
60.5,3,"NORMA
L",5.9972,100.8643
60.5,3,"NORMA
L",5.9972,100.8643
60.5,3,"NORMA
L",5.9972,100.8643
60.5,3,"NORMA
L",6.1573,100.6673
69,3,"NORMA
L",6.2244,100.5733
69,3,"NORMA
L",5.8449,100.7873
24.5,3,"NORMA
L",5.7913,100.6988
24.5,3,"NORMA
L",5.7964,100.7095
24.5,3,"NORMA
L",5.7964,100.7095
24.5,3,"NORMA
L",5.8297,100.7675
24.5,3,"NORMA
L",5.8334,100.7754
24.5,3,"NORMA
L",5.811,100.7357
24.5,3,"NORMA
L",5.8338,100.7754
24.5,3,"NORMA
L",5.8338,100.7754
24.5,3,"NORMA
L",5.788,100.703
24.5,3,"NORMA
L",5.781,100.693
24.5,3,"NORMA
L",5.7746,100.7077
24.5,3,"NORMA
L",5.5593,100.6435
4.5,3,"NORMA
L",5.5568,100.6438
41.5,3,"NORMA
L",6.1756,100.3621
23.5,3,"NORMA
L",5.6902,100.9461
52,3,"NORMA
L",5.6919,100.949
52,3,"NORMA
L",5.7308,100.3744
129.5,3,15,5.6385,100.5348
109.5,3,"NORMA
L",5.6311,100.5277
109.5,3,"NORMA
L",5.6329,100.53
109.5,3,"NORMA
L",5.5882,100.4711
109.5,3,"NORMA
L",5.5875,100.4872
109.5,3,"NORMA
L",5.6443,100.478
109.5,3,"NORMA
L",5.6346,100.5161
109.5,3,"NORMA
L",5.6368,100.5157
109.5,3,"NORMA
L",5.6372,100.5098
109.5,3,"NORMA
L",5.6373,100.5155
109.5,3,"NORMA
L",5.6381,100.5121
109.5,3,"NORMA
L",5.5972,100.5913
109.5,3,"NORMA
L",5.6327,100.5201
109.5,3,"NORMA
L",5.6372,100.5098
109.5,3,"NORMA
L",5.6355,100.5056
109.5,3,"NORMA
L",5.6553,100.4773
109.5,3,"NORMA
L",5.5765,100.4342
109.5,3,"NORMA
L",5.6061,100.4893
109.5,3,"NORMA
L",5.6682,100.5138
109.5,3,"NORMA
L",5.6315,100.5395
109.5,3,"NORMA
L",5.6263,100.5023
109.5,3,"NORMA
L",5.6196,100.504
109.5,3,"NORMA
L",5.5958,100.5455
109.5,3,"NORMA
L",5.6213,100.5016
109.5,3,"NORMA
L",5.6429,100.5201
66.5,3,"NORMA
L",6.0449,100.331
51,3,"NORMA
L",5.8074,100.3327
51,3,"NORMA
L",5.5926,100.2858
51,3,"NORMA
L",6.1021,100.2863
66.5,3,"NORMA
L",6.1044,100.2914
66.5,3,"NORMA
L",6.0914,100.2901
66.5,3,"NORMA
L",6.1056,100.2926
66.5,3,"NORMA
L",6.0765,100.4674
16.5,3,"NORMA
L",6.1062,100.374
76,3,3,5.6737,100.9167
69,3,"NORMA
L",5.6831,100.8921
69,3,"NORMA
L",5.663,100.9052
69,3,"NORMA
L",5.6611,100.8924
69,3,"NORMA
L",5.6973,100.8849
69,3,"NORMA
L",5.6656,100.9147
69,3,"NORMA
L",5.6827,100.8608
69,3,"NORMA
L",5.6696,100.8653
69,3,"NORMA
L",5.6523,100.846
69,3,"NORMA
L",5.6552,100.861
69,3,"NORMA
L",5.6941,100.8422
69,3,"NORMA
L",5.6674,100.8039
69,3,"NORMA
L",5.6658,100.9074
69,3,"NORMA
L",5.6698,100.8007
69,3,"NORMA
L",5.7615,100.891
69,3,"NORMA
L",5.7475,100.8918
69,3,"NORMA
L",5.8601,100.8894
69,3,"NORMA
L",5.6903,100.8737
69,3,"NORMA
L",5.6632,100.9069
69,3,"NORMA
L",5.7161,100.916
69,3,"NORMA
L",6.1717,100.5244
51,3,"NORMA
L",6.1721,100.5238
51,3,"NORMA
L",6.1665,100.5099
51,3,"NORMA
L",6.1661,100.4972
51,3,"NORMA
L",5.9196,100.9019
44.5,3,"NORMA
L",5.9041,100.8956
28,3,"NORMA
L",5.8792,100.893
22.5,3,"NORMA
L",5.765,100.8873
45,3,"NORMA
L",5.6311,100.825
45,3,"NORMA
L",5.7274,100.7987
45,3,"NORMA
L",5.8621,100.8916
45,3,"NORMA
L",5.6668,100.9099
45,3,"NORMA
L",6.3349,99.8404
41.5,3,"NORMA
L",6.1756,100.3621
46,3,"NORMA
L",6.0763,100.4648
92,2,5,6.066,100.4708
60,1,"NORMA
L",5.9913,100.478
70,3,"NORMA
L",6.2531,100.4226
129,3,29,6.2597,100.4216
74.5,3,"NORMA
L",6.264,100.4358
74.5,3,"NORMA
L",6.2531,100.4278
74.5,3,"NORMA
L",6.2745,100.4108
74.5,3,"NORMA
L",6.2849,100.4176
74.5,3,"NORMA
L",6.2151,100.4668
74.5,3,"NORMA
L",6.2993,100.5036
74.5,3,"NORMA
L",6.1389,100.64
99,1,35,6.3046,100.541
34,1,"NORMA
L",5.6725,100.7251
30,1,"NORMA
L",5.6471,100.7305
11,1,"NORMA
L",5.4587,100.7414
16,3,"NORMA
L",5.6517,100.678
64,3,"NORMA
L",6.1975,100.42936
64,3,"NORMA
L",6.1964,100.4295
66,3,"NORMA
L",5.7696,100.8916
51.5,3,"NORMA
L",5.7461,100.8934
51.5,3,"NORMA
L",5.8638,100.8944
51.5,3,"NORMA
L",5.6888,100.8737
51.5,3,"NORMA
L",5.7102,100.9457
51.5,3,"NORMA
L",5.6982,100.947
51.5,3,"NORMA
L",5.6916,100.9481
51.5,3,"NORMA
L",5.6822,100.9434
51.5,3,"NORMA
L",5.6741,100.9278
51.5,3,"NORMA
L",5.6694,100.908
51.5,3,"NORMA
L",5.711,100.8053
51.5,3,"NORMA
L",5.711,100.8053
51.5,3,"NORMA
L",5.6569,100.6972
51.5,3,"NORMA
L",5.6252,100.8472
51.5,3,"NORMA
L",5.6504,100.8484
51.5,3,"NORMA
L",5.8152,100.5432
119,3,20,5.8042,100.5194
119,3,20,6.3997,100.4264
119,3,20,6.4451,100.5209
119,3,20,6.4428,100.5277
57,3,"NORMA
L",6.4417,100.4403
119,3,20,6.4327,100.4198
119,3,20,6.4327,100.4198
119,3,20,6.4412,100.4109
49.5,3,"NORMA
L",6.4314,100.4234
119,3,20,6.3745,100.4416
15.5,3,"NORMA
L",6.357,100.437
15.5,3,"NORMA
L",6.3617,100.4387
15.5,3,"NORMA
L",6.1002,100.3745
41,3,"NORMA
L",6.3248,99.8274
41,3,"NORMA
L",6.3237,99.8191
84.5,3,3,6.2159,100.243
84.5,3,3,6.2502,100.2191
84.5,3,3,6.26,100.1989
73.5,2,"NORMA
L",5.4278,100.6657
41.5,3,"NORMA
L",5.45,100.6463
41.5,3,"NORMA
L",5.4248,100.6668
66,3,"NORMA
L",5.4045,100.6896
66,3,"NORMA
L",5.4107,100.7035
66,3,"NORMA
L",5.3584,100.7028
66,3,"NORMA
L",5.7696,100.8916
41,3,"NORMA
L",5.7496,100.8934
41,3,"NORMA
L",5.7973,100.8848
41,3,"NORMA
L",5.7109,100.8054
41,3,"NORMA
L",5.6893,100.9159
41,3,"NORMA
L",5.586,100.3421
41,3,"NORMA
L",5.6591,100.3594
41,3,"NORMA
L",5.6859,100.3661
41,3,"NORMA
L",5.6839,100.3686
41,3,"NORMA
L",5.6798,100.366
41,3,"NORMA
L",6.3248,99.8274
41,3,"NORMA
L",6.3237,99.8191
41,3,"NORMA
L",5.586,100.3421
41,3,"NORMA
L",6.2947,100.4537
87,3,4,6.3037,100.4753
29,3,"NORMA
L",6.2981,100.4664
48,3,"NORMA
L",6.4469,100.4091
58,3,"NORMA
L",6.4005,100.4264
25.5,3,"NORMA
L",6.4351,100.436
53,3,"NORMA
L",6.431,100.4308
49.5,3,"NORMA
L",6.4314,100.4234
57,3,"NORMA
L",6.4417,100.4403
42,3,"NORMA
L",6.1478,100.3977
73.5,2,"NORMA
L",5.4278,100.6657
41.5,3,"NORMA
L",5.45,100.6463
41.5,3,"NORMA
L",5.4248,100.6668
41.5,3,"NORMA
L",5.4967,100.7032
41.5,3,"NORMA
L",5.4058,100.6891
41.5,3,"NORMA
L",5.3432,100.5376
41.5,3,"NORMA
L",5.3506,100.688
41.5,3,"NORMA
L",5.2963,100.625
41.5,3,"NORMA
L",5.293,100.6276
41.5,3,"NORMA
L",5.2904,100.6652
41.5,3,"NORMA
L",6.1756,100.3621
41,3,"NORMA
L",6.1665,100.266
41,3,"NORMA
L",6.1761,100.3657
41,3,"NORMA
L",6.1885,100.3826
41,3,"NORMA
L",5.9677,100.5735
35,3,"NORMA
L",5.4227,100.6422
50.5,3,"NORMA
L",5.4499,100.6463
50.5,3,"NORMA
L",5.4326,100.6623
50.5,3,"NORMA
L",6.231,100.3971
36,3,"NORMA
L",6.2162,100.4159
36,3,"NORMA
L",6.2438,100.4198
