date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year
"5/12/202
1",Johor ,JHR,MUAR,"Sekitar Taman
Rekreasi
Tanjung Emas",2.0481,102.5538,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,MUAR,"Sekitar Jalan
Parit Tiram",2.0552,102.573,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,MUAR,Sungai Pulai,1.7636,102.8636,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,MUAR,"Pantai Seri
Menanti",1.8656,102.6936,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,PONTIAN,"Pt. Lapis
Tampok",1.619833,103.2133,0.4,5,12,"202
1"
"5/12/202
1",Johor ,JHR,JOHOR BAHRU,"Kg. Pendas
Laut",1.3783,103.6355,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,TANGKAK,"Jalan Benteng
Pantai Layang",2.1279,102.5854,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,TANGKAK,"Jalan Benteng
Kg Wali",2.1307,102.6444,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,TANGKAK,"Jalan Benteng
Pt Hj Osman",2.0674,102.5585,0.3,5,12,"202
1"
"5/12/202
1",Johor ,JHR,TANGKAK,"Pintu Air
Kesang",2.1261,102.5056,0.6,5,12,"202
1"
"5/12/202
1",Johor ,JHR,BATU PAHAT,"Jalan Pantai &
Jalan Sultanah",1.8397,102.9274,0.6,5,12,"202
1"
"5/12/202
1",Johor ,JHR,BATU PAHAT,Taman Nira,1.8602,102.9284,0.6,5,12,"202
1"
"5/12/202
1",Johor ,JHR,BATU PAHAT,"Taman Sri
Banang",1.8192,102.9019,0.6,5,12,"202
1"
"5/12/202
1",Johor ,JHR,BATU PAHAT,"Jalan Peserai
Lama",1.8496,102.9232,0.6,5,12,"202
1"
"6/12/202
1",Johor ,JHR,JOHOR BAHRU,"Kg. Pendas
Laut",1.3783,103.6355,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,TANGKAK,"Jalan Benteng
Pantai Layang",2.1279,102.5854,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,TANGKAK,"Jalan Benteng
Kg Wali",2.1307,102.6444,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,TANGKAK,"Jalan Benteng
Pt Hj Osman",2.0674,102.5585,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,TANGKAK,"Pintu Air
Kesang",2.1261,102.5056,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,KOTA TINGGI,Tanjung Buai,1.4978,104.0447,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,KOTA TINGGI,Taman Kuso,1.7303,103.8933,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Taman
Rekreasi
Tanjung Emas",2.0481,102.5538,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Jalan Parit
Tiram",2.0552,102.573,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Jalan Ismail
(Stor JKR)",2.0621,102.5712,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,Seri Menanti,1.8656,102.6936,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Jalan Parit
Penyengat",1.9225,102.6515,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,Kg Sri Pantai,2.029,102.5541,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Pantai Leka (Pt
Jawa)",1.9507,102.6337,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Parit
Kedondong",1.9092,102.6594,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,"Dataran
Sarang Buaya",1.8913,102.7721,0.3,6,12,"202
1"
"6/12/202
1",Johor ,JHR,MUAR,Kg Sri Tanjung,2.1872,102.7066,0.3,6,12,"202
1"
"7/12/202
1",Johor ,JHR,KOTA TINGGI,Tanjung Buai,1.4978,104.0447,0.3,7,12,"202
1"
"6/12/202
1",Johor ,JHR,BATU PAHAT,"Jalan Pantai &
Jalan Sultanah",1.8397,102.9274,0.6,6,12,"202
1"
"6/12/202
1",Johor ,JHR,BATU PAHAT,Taman Nira,1.8602,102.9284,0.6,6,12,"202
1"
"6/12/202
1",Johor ,JHR,BATU PAHAT,"Taman Sri
Banang",1.8192,102.9019,0.6,6,12,"202
1"
"6/12/202
1",Johor ,JHR,BATU PAHAT,"Jalan Peserai
Lama",1.8496,102.9232,0.6,6,12,"202
1"
"6/12/202
1",Johor ,JHR,BATU PAHAT,"Kampung Sg.
Kluang Laut",1.649,103.1544,1.0,6,12,"202
1"
"7/12/202
1",Johor ,JHR,BATU PAHAT,"Jalan Pantai &
Jalan Sultanah",1.8397,102.9274,0.6,7,12,"202
1"
"7/12/202
1",Johor ,JHR,BATU PAHAT,Taman Nira,1.8602,102.9284,0.6,7,12,"202
1"
"7/12/202
1",Johor ,JHR,BATU PAHAT,"Taman Sri
Banang",1.8192,102.9019,0.6,7,12,"202
1"
"7/12/202
1",Johor ,JHR,BATU PAHAT,"Jalan Peserai
Lama",1.8496,102.9232,0.6,7,12,"202
1"
"7/12/202
1",Johor ,JHR,BATU PAHAT,"Kampung Sg.
Kluang Laut",1.649,103.1544,0.6,7,12,"202
1"
"24/12/20
21",Johor ,JHR,JOHOR BAHRU,"Kg Baru
Muafakat Jalan
Jeruntas 1,2,5
& 6",1.2637,103.3534,0.3,24,12,"20
21"
"24/12/20
21",Johor ,JHR,JOHOR BAHRU,"Jalan Gelang
Patah
(J4)",1.2718,103.3612,0.3,24,12,"20
21"
"31/12/20
21",Johor ,JHR,BATU PAHAT,"Taman Batu
Pahat",1.8603,102.928,0.3,31,12,"20
21"
15/1/2021,KEDAH,KED,"BANDAR
BAHARU",Kg. Sg. Punti,5.2354,100.5994,0.3,15,1,2021
15/1/2021,KEDAH,KED,"BANDAR
BAHARU",Kg. Tengah,5.2146,100.6066,0.4,15,1,2021
12/3/2021,KEDAH,KED,KUALA MUDA,SP Height,5.6294,100.5509,0.4,12,3,2021
12/3/2021,KEDAH,KED,KUALA MUDA,"Kampung Sg
Ibor",5.8167,100.4833,0.4,12,3,2021
6/4/2021,KEDAH,KED,KOTA SETAR,"Jalan Padang
Tembak Bukit
Pinang
(kawasan
Sek. Keb.
Bukit Pinang)",6.2269,100.4281,0.2,6,4,2021
12/4/2021,KEDAH,KED,KUBANG PASU,"Kg. Paya
Nongmi, Kg
Pauh",6.4335,100.4211,0.3,12,4,2021
12/4/2021,KEDAH,KED,KUBANG PASU,"Kg. Bendang
Tok Chai",6.4383,100.4202,0.4,12,4,2021
12/4/2021,KEDAH,KED,KUBANG PASU,"Laluan Bukit
Wang-Jitra,
Kg Sampang
Mukim Malau",6.2523,100.266,0.4,12,4,2021
12/4/2021,KEDAH,KED,KUBANG PASU,"Pekan
Changloon",6.428,100.4281,0.4,12,4,2021
12/4/2021,KEDAH,KED,KUBANG PASU,"Persimpangan
lampu Isyarat
Pekan Napoh
berhampiran
UTC",6.3613,100.4226,0.4,12,4,2021
13/4/2021,KEDAH,KED,BALING,Kg Ulu Tawar,5.4586,100.7394,0.4,13,4,2021
28/4/2021,KEDAH,KED,BALING,"Kg Air Merah,
Bakai",5.4786,100.7514,0.5,28,4,2021
29/4/2021,KEDAH,KED,KUBANG PASU,"Kampung
Sampang",6.304,100.4757,0.3,29,4,2021
29/4/2021,KEDAH,KED,KUBANG PASU,"Jalan Bukit
Kachi - UUM",6.4451,100.5209,0.3,29,4,2021
29/4/2021,KEDAH,KED,KUBANG PASU,"Taman
Jelutong
(Lebuhraya
PLUS)",6.3998,100.4264,0.2,29,4,2021
30/4/2021,KEDAH,KED,"BANDAR
BAHARU",Kg 300 Kaki,5.2315,100.5409,0.1,30,4,2021
30/4/2021,KEDAH,KED,"BANDAR
BAHARU",Kg Tengah,5.2309,100.5479,0.1,30,4,2021
30/4/2021,KEDAH,KED,"BANDAR
BAHARU","Kg Paya
Semambu",5.2331,100.5547,0.3,30,4,2021
5/5/2021,KEDAH,KED,KULIM,"Taman Seri
Kulim",5.3661,100.5567,0.5,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"Kg Baru Air
Merah",5.3494,100.5344,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"Taman
Harmoni",5.3558,100.5444,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,Taman Putra,5.3922,100.5972,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,Taman Seroja,5.3558,100.5431,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"Kg Pdg
Tembak",5.365,100.5628,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"Jln Pondok
Labu",5.3861,100.5338,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"Jln Junjong
(Jalanraya
berhadapan
MRSM-PDRM, Kolej
Vokasional)",5.3352,100.5373,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"Taman
Serindik",5.6349,100.5672,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,"SMA Tarbiah
Diniah",5.3646,100.5545,0.3,5,5,2021
5/5/2021,KEDAH,KED,KULIM,Taman Berlian,5.3578,100.544,0.3,5,5,2021
21/5/2021,KEDAH,KED,LANGKAWI,"Taman
Cenderawasih",6.3208,99.7853,0.3,21,5,2021
1/6/2021,KEDAH,KED,LANGKAWI,"Kampung
Bohor Merah",6.425,99.8103,0.5,1,6,2021
1/6/2021,KEDAH,KED,LANGKAWI,Kampung Tua,6.4339,99.8031,0.3,1,6,2021
27/6/2021,KEDAH,KED,LANGKAWI,"Kampung
Belibis",6.4072,99.7572,0.3,27,6,2021
5/7/2021,KEDAH,KED,LANGKAWI,"Kampung
Sungai Itau",6.4183,99.824,0.3,5,7,2021
5/7/2021,KEDAH,KED,LANGKAWI,"Kampung
Bukit Kumbar",6.4151,99.8136,0.3,5,7,2021
9/7/2021,KEDAH,KED,LANGKAWI,"Taman
Cenderawasih",6.321,99.7853,0.3,9,7,2021
10/7/2021,KEDAH,KED,LANGKAWI,"Kampung
Belibis",6.4054,99.7572,0.4,10,7,2021
31/7/2021,KEDAH,KED,KUBANG PASU,"Lebuhraya
PLUS KM.
12.7",6.3994,100.4264,0.4,31,7,2021
16/8/2021,KEDAH,KED,BALING,Kg Tok Weng,5.6628,100.9062,0.5,16,8,2021
16/8/2021,KEDAH,KED,KULIM,"Kg. Padang
Limau",5.4039,100.6872,0.6,16,8,2021
16/8/2021,KEDAH,KED,KULIM,Kg Banggol,5.4243,100.6664,0.6,16,8,2021
16/8/2021,KEDAH,KED,KULIM,"Kg Baru Sg
Kob",5.5436,100.7466,0.6,16,8,2021
16/8/2021,KEDAH,KED,KULIM,Kg Sg Kob,5.4039,100.6873,0.6,16,8,2021
16/8/2021,KEDAH,KED,KULIM,"Kg Selarong
Panjang",5.4051,100.6908,0.6,16,8,2021
16/8/2021,KEDAH,KED,KULIM,Kg Merbok,5.4105,100.7023,0.6,16,8,2021
16/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg Cherok
Merant",5.3261,100.693,0.6,16,8,2021
18/8/2021,KEDAH,KED,KULIM,"Taman Seri
Kulim",5.3665,100.5566,0.5,18,8,2021
18/8/2021,KEDAH,KED,KULIM,"Sekolah
Tabiah Diniah",5.3646,100.5548,0.3,18,8,2021
18/8/2021,KEDAH,KED,KULIM,Kg Binjai,5.3028,100.5393,0.3,18,8,2021
18/8/2021,KEDAH,KED,KULIM,Kg Pdg Bola,5.3003,100.5328,0.6,18,8,2021
18/8/2021,KEDAH,KED,KULIM,"Kg Permatang
Tiong",5.3003,100.5421,0.6,18,8,2021
18/8/2021,KEDAH,KED,KULIM,Kg Air Putih,5.2838,100.5471,0.6,18,8,2021
18/8/2021,KEDAH,KED,KULIM,"Kg Belakang
Balai",5.3009,100.5368,0.6,18,8,2021
18/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg. Balai
Lama",5.1809,100.5575,0.6,18,8,2021
18/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg. Belakang
Pekan",5.1715,100.5501,0.6,18,8,2021
18/8/2021,KEDAH,KED,"BANDAR
BAHARU",Kg. Tengah,5.2146,100.6066,0.3,18,8,2021
18/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg. Pekan
Serdang",5.2063,100.6114,0.3,18,8,2021
18/8/2021,KEDAH,KED,"BANDAR
BAHARU",Kg. Sg. Salleh,5.2142,100.6348,0.3,18,8,2021
18/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg. Baru
Ladang
Selama",5.2096,100.653,0.3,18,8,2021
20/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg. Bukit
Buluh",5.2355,100.6083,0.3,20,8,2021
20/8/2021,KEDAH,KED,"BANDAR
BAHARU",Kg. Berjaya,5.1035,100.5551,0.3,20,8,2021
20/8/2021,KEDAH,KED,"BANDAR
BAHARU",Kg. Raja,5.0916,100.5547,0.3,20,8,2021
20/8/2021,KEDAH,KED,"BANDAR
BAHARU","Kg. Sg. Kecil
Ulu",5.1114,100.5463,0.3,20,8,2021
20/8/2021,KEDAH,KED,KULIM,"Taman
Angsana",5.3751,100.5278,0.5,20,8,2021
29/8/2021,KEDAH,KED,BALING,Kg Tualang,5.6609,100.9017,0.3,29,8,2021
13/9/2021,KEDAH,KED,KUBANG PASU,"Jalan K109
(Hadapan
Kilang
Tastiway)",6.2948,100.4537,0.3,13,9,2021
13/9/2021,KEDAH,KED,KUBANG PASU,"Kampung
Sampang",6.3037,100.4753,1.0,13,9,2021
18/9/2021,KEDAH,KED,SIK,"Kg Kota Bukit
(Mukim Jeneri",5.8788,100.6283,1.0,18,9,2021
18/9/2021,KEDAH,KED,SIK,"Kg Bukit
Hangus
(Mukim
Jeneri)",5.8874,100.6867,0.3,18,9,2021
18/9/2021,KEDAH,KED,SIK,"Kg Sg Senam
(Mukim
Jeneri)",5.9199,100.7272,0.3,18,9,2021
18/9/2021,KEDAH,KED,SIK,"Kg. Paya
Terendam
(Mukim Sik)",5.8898,100.7577,0.3,18,9,2021
18/9/2021,KEDAH,KED,SIK,Kg Sg Pau,5.8038,100.6664,0.3,18,9,2021
18/9/2021,KEDAH,KED,KULIM,"Kg. Bukit
Kabu",5.3248,100.7588,0.3,18,9,2021
18/9/2021,KEDAH,KED,KULIM,"Kg. Ulu
Mahang",5.3401,100.7683,0.3,18,9,2021
18/9/2021,KEDAH,KED,KULIM,Kg. Paya,5.3213,100.7566,0.3,18,9,2021
19/9/2021,KEDAH,KED,LANGKAWI,"Telaga Air
Hangat",6.3728,99.8135,0.3,19,9,2021
26/9/2021,KEDAH,KED,BALING,Kg Ulu Tawar,5.4586,100.7394,0.3,26,9,2021
26/9/2021,KEDAH,KED,BALING,"Kg Baru
Malau",5.503,100.7295,0.3,26,9,2021
27/9/2021,KEDAH,KED,BALING,"Kg.Batu 60,
Tanjung Pari",5.8637,100.8916,0.3,27,9,2021
27/9/2021,KEDAH,KED,BALING,"Kg.Kuala
Kedua, Ulu
Legong",5.8089,100.9237,0.3,27,9,2021
27/9/2021,KEDAH,KED,BALING,Kg Ulu Tawar,5.4586,100.7394,0.3,27,9,2021
27/9/2021,KEDAH,KED,SIK,Kg Kemelong,5.8104,100.7354,0.6,27,9,2021
27/9/2021,KEDAH,KED,SIK,"Charuk
Pelandok",5.791,100.6991,0.5,27,9,2021
27/9/2021,KEDAH,KED,SIK,"Titi Kg
Semang",5.8078,100.7245,0.5,27,9,2021
27/9/2021,KEDAH,KED,SIK,"Charok
Padang",5.7963,100.7094,0.5,27,9,2021
28/9/2021,KEDAH,KED,KUBANG PASU,"KM. 12.7
PLUS",6.3994,100.4264,0.5,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kg. Cengai
Sg. Ibor",5.828,100.4806,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kg. Sg.
Bongkok",5.8026,100.5165,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kilang
Toptone",5.7889,100.4819,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kampung
Panjang",5.7912,100.4839,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kg. Sg. Tok
Pawang",5.8042,100.5194,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kg. Masjid,
Batu 1,
Bedong",5.7732,100.5166,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Pekan
Bedong",5.7371,100.5096,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Estate Kelapa
Sawit sebelum
AIMST",5.7252,100.4902,0.3,28,9,2021
28/9/2021,KEDAH,KED,KUALA MUDA,"Kampung
Masjid
Pengkalan
Kakap",5.7079,100.3944,0.3,28,9,2021
28/9/2021,KEDAH,KED,YAN,"Kg Singkir
Darat",5.7315,100.374,0.3,28,9,2021
28/9/2021,KEDAH,KED,YAN,"Simpang Tiga
Jln Batu
Hampar",5.7865,100.3928,0.5,28,9,2021
28/9/2021,KEDAH,KED,YAN,"Kg Dusun
Manggis",5.7971,100.3786,0.5,28,9,2021
20/8/2021,KEDAH,KED,BALING,"Kg Seri
Ketengga",5.899,100.8956,0.5,20,8,2021
20/8/2021,KEDAH,KED,BALING,Kg Tg Pari,5.8806,100.895,1.0,20,8,2021
20/8/2021,KEDAH,KED,BALING,Kg Batu 60,5.8748,100.8911,1.0,20,8,2021
20/8/2021,KEDAH,KED,BALING,"Kg Bukit
Sebelah",5.8649,100.8898,1.0,20,8,2021
20/8/2021,KEDAH,KED,BALING,Kg Baru,5.7952,100.8928,1.0,20,8,2021
28/9/2021,KEDAH,KED,SIK,Kg Landai,5.9972,100.8643,1.0,28,9,2021
28/9/2021,KEDAH,KED,SIK,Kg Pinang,5.9972,100.8643,0.5,28,9,2021
28/9/2021,KEDAH,KED,SIK,Kg Melaka,5.9972,100.8643,0.5,28,9,2021
28/9/2021,KEDAH,KED,SIK,Kg Perangkap,5.9972,100.8643,0.5,28,9,2021
28/9/2021,KEDAH,KED,SIK,Kg Kura,5.9972,100.8643,0.5,28,9,2021
29/9/2021,KEDAH,KED,KUBANG PASU,"Kg. Kubang
Juluk,Mukim
Tekai",6.1573,100.6673,0.5,29,9,2021
29/9/2021,KEDAH,KED,KUBANG PASU,"Kg. Pokok
Machang,Muki
m Padang
Tema",6.2244,100.5733,1.0,29,9,2021
29/9/2021,KEDAH,KED,SIK,Kg. Lalang,5.8449,100.7873,1.0,29,9,2021
29/9/2021,KEDAH,KED,SIK,"Kg. Charuk
Pelandok",5.7913,100.6988,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,"Kg. Charuk
Padang",5.7964,100.7095,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,"Kg. Titi
Semang",5.7964,100.7095,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,Kg. Tg. Setar,5.8297,100.7675,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,Kg. Jerai,5.8334,100.7754,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,Kg. Kemelong,5.811,100.7357,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,"Kg. Lubok
Tualang",5.8338,100.7754,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,Kg. Belimbing,5.8338,100.7754,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,Kg. Tg. Besar,5.788,100.703,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,"Kg. Bukit
Tupai",5.781,100.693,0.5,29,9,2021
29/9/2021,KEDAH,KED,SIK,"Kg. Banda
Hilir",5.7746,100.7077,0.5,29,9,2021
30/9/2021,KEDAH,KED,KULIM,"Kg. Baru
Jemerli",5.5593,100.6435,0.5,30,9,2021
30/9/2021,KEDAH,KED,KULIM,"Kg. Kubang
Puyu",5.5568,100.6438,0.3,30,9,2021
2/10/2021,KEDAH,KED,KOTA SETAR,"Kg. Alor
Gunung",6.1756,100.3621,0.3,2,10,2021
5/10/2021,KEDAH,KED,BALING,"Kg Batu 7
Rambong",5.6902,100.9461,0.3,5,10,2021
5/10/2021,KEDAH,KED,BALING,"Kg Telok
Sanau",5.6919,100.949,0.3,5,10,2021
"19/10/202
1",KEDAH,KED,YAN,"Singkir Laut
dan Singkir
Darat",5.7308,100.3744,0.3,19,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman Sutera
Idaman -",5.6385,100.5348,0.7,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman
Songket Indah
-",5.6311,100.5277,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman Lurik
Indah -",5.6329,100.53,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg Kepala
Bukit, Pokok
Asam",5.5882,100.4711,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg Tengah
Padang
Temusu -",5.5875,100.4872,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg Bakar
Kapor -",5.6443,100.478,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,Kg Hj Wahab,5.6346,100.5161,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,Taman Sari -,5.6368,100.5157,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman Kenari
-",5.6372,100.5098,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,Kg Min Terk -,5.6373,100.5155,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,Kg Raja,5.6381,100.5121,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,Kg Jerung,5.5972,100.5913,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg. Bukit Sera
–",5.6327,100.5201,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg. Bukit
Belah –",5.6372,100.5098,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg. Watt Siam
–",5.6355,100.5056,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman Teratai
-",5.6553,100.4773,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg Masjid
Tikam Batu -",5.5765,100.4342,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Kg Pematang
Gedong –",5.6061,100.4893,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Depan HSAH
(Bawah
jejantas) -",5.6682,100.5138,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Depan
Petronas
Bandar Sri
Mutiara (
Mydin",5.6315,100.5395,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,Taman Keranji,5.6263,100.5023,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman Keladi
-",5.6196,100.504,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Taman
Bandar Puteri
Jaya -",5.5958,100.5455,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Traffic Light
Pengkalan
Lebai Man -",5.6213,100.5016,1.0,20,10,"202
1"
"20/10/202
1",KEDAH,KED,KUALA MUDA,"Sekolah Bukit
Kiara , Sg
Petani -",5.6429,100.5201,1.0,20,10,"202
1"
"21/10/202
1",KEDAH,KED,PENDANG,"Jalan KP
Ceria7, Kg
Kubur
Panjang,
Mukim
Rambai.",6.0449,100.331,0.8,21,10,"202
1"
"21/10/202
1",KEDAH,KED,PENDANG,"Kebun Mata
Kucing, Kg
Tok Sedau,Mk
Pdg Peliang,
Jln Sg Tiang",5.8074,100.3327,1.0,21,10,"202
1"
"21/10/202
1",KEDAH,KED,PENDANG,Kg Sukamari,5.5926,100.2858,0.3,21,10,"202
1"
"21/10/202
1",KEDAH,KED,KOTA SETAR,"Kg. Tepi Laut
Kuala kedah",6.1021,100.2863,0.3,21,10,"202
1"
"21/10/202
1",KEDAH,KED,KOTA SETAR,"Kg. Belakang
Balai Kuala
Kedah",6.1044,100.2914,0.5,21,10,"202
1"
"21/10/202
1",KEDAH,KED,KOTA SETAR,"Kg. Tengku
Laksamana
Tepi Laut
Kuala Kedah",6.0914,100.2901,0.5,21,10,"202
1"
"21/10/202
1",KEDAH,KED,KOTA SETAR,"Simpang
Empat Kuala
Kedah",6.1056,100.2926,0.5,21,10,"202
1"
"22/10/202
1",KEDAH,KED,KOTA SETAR,Kg Titi Hj Idris,6.0765,100.4674,0.3,22,10,"202
1"
"23/10/202
1",KEDAH,KED,KOTA SETAR,"Taman Sultan
Abdul Halim",6.1062,100.374,0.2,23,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Pekan Baling,5.6737,100.9167,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kampung
Padang Che
Mas",5.6831,100.8921,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kampung Tok
Weng",5.663,100.9052,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kampung
Temusu",5.6611,100.8924,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kpg Dalam
Wang",5.6973,100.8849,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kpg Pokok
Sena",5.6656,100.9147,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Kpg Sg Limau,5.6827,100.8608,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Banggol
sedang",5.6696,100.8653,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kpg Charok
Sikin",5.6523,100.846,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kpg Charuk
Bemban",5.6552,100.861,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kpg Charok
Kelian",5.6941,100.8422,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Kpg Padang,5.6674,100.8039,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kampung
Pantai",5.6658,100.9074,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"kpg bukit
hitam",5.6698,100.8007,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Kg Siput,5.7615,100.891,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Kg Bandar,5.7475,100.8918,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kg Bukit
Sebelah",5.8601,100.8894,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Kg Baru,5.6903,100.8737,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,"Kg Lubuk
Pedati",5.6632,100.9069,0.8,26,10,"202
1"
"26/10/202
1",KEDAH,KED,BALING,Kg Lahar,5.7161,100.916,0.8,26,10,"202
1"
"30/10/202
1",KEDAH,KED,POKOK SENA,Taman Puteri,6.1717,100.5244,1.2,30,10,"202
1"
"30/10/202
1",KEDAH,KED,POKOK SENA,Kg. Sg. Durian,6.1721,100.5238,1.2,30,10,"202
1"
