nilai_hujan_max,tempoh_hujan,tempoh_ulang,kedalaman_banjir,distance
180,48,2,0.6,8887.282597
65,5,2,0.6,15842.30621
180,48,2,0.6,6433.827281
30,3,2,0.6,18500.1668
70,3,2,0.9,19547.16248
65,5,2,0.6,16873.5041
180,48,2,0.6,11416.64641
65,5,2,0.6,8621.056614
65,5,2,0.6,9100.350778
65,5,2,0.6,3478.814536
65,5,2,0.6,3478.322676
65,5,2,0.6,3475.139324
65,5,2,0.6,3482.096058
65,5,2,0.6,3481.263982
65,5,2,0.6,3476.035747
65,5,2,0.6,3474.40224
65,5,2,0.6,3476.95999
65,5,2,0.6,3578.661448
65,5,2,0.6,3577.44888
65,5,2,0.6,3573.354427
65,5,2,0.6,3573.067942
65,5,2,0.6,3581.586114
65,5,2,0.6,3575.518646
65,5,2,0.6,3575.31273
65,5,2,0.6,3572.859215
180,48,2,0.6,5245.346706
65,5,2,0.6,14289.99765
65,5,2,0.6,8294.117142
65,5,2,0.6,15196.16933
65,5,2,0.6,16174.05217
70,3,2,0.9,17228.60118
180,48,2,0.6,3950.383406
65,5,2,0.6,22102.36053
65,5,2,0.6,6487.058269
65,5,2,0.6,18637.83718
65,5,2,0.6,22869.50514
65,5,2,0.6,5910.036049
65,5,2,0.6,4972.637497
180,48,2,0.6,5286.684575
65,5,2,0.6,17608.73918
65,5,2,0.6,5433.71092
65,5,2,0.6,3478.106925
65,5,2,0.6,3479.339063
65,5,2,0.6,3481.946102
65,5,2,0.6,3474.606673
65,5,2,0.6,3477.268895
65,5,2,0.6,3482.668879
65,5,2,0.6,3472.50417
65,5,2,0.6,3478.212892
65,5,2,0.6,3478.029488
65,5,2,0.6,3476.636494
65,5,2,0.6,3481.918236
65,5,2,0.6,3474.198286
65,5,2,0.6,3476.134854
65,5,2,0.6,3479.806888
65,5,2,0.6,3475.119964
65,5,2,0.6,3475.689134
180,48,2,0.6,2893.735795
65,5,2,0.6,10704.45896
180,48,2,0.6,3281.790324
180,48,2,0.6,10547.13485
180,48,2,0.6,6059.707701
180,48,2,0.6,14587.93993
180,48,2,0.6,21377.7869
180,48,2,0.6,4866.185427
65,5,2,0.6,3482.365495
65,5,2,0.6,3472.093791
65,5,2,0.6,3472.650135
65,5,2,0.6,3482.445138
65,5,2,0.6,3477.442573
65,5,2,0.6,3477.230274
65,5,2,0.6,3473.825309
65,5,2,0.6,3480.522938
65,5,2,0.6,3481.703985
65,5,2,0.6,3473.880936
65,5,2,0.6,3473.059184
65,5,2,0.6,3480.110481
65,5,2,0.6,3480.78806
65,5,2,0.6,3482.525127
65,5,2,0.6,3477.856024
65,5,2,0.6,3473.923052
180,48,2,0.6,13120.7551
180,48,2,0.6,18266.26288
65,5,2,0.6,3200.05939
65,5,2,0.6,16732.46966
180,48,2,0.6,8726.717858
180,48,2,0.6,7417.701335
180,48,2,0.6,10310.79489
65,5,2,0.6,11242.38342
65,5,2,0.6,14777.99928
65,5,2,0.6,2871.715395
30,3,2,0.6,13598.9291
180,48,2,0.6,12948.51042
180,48,2,0.6,15600.30335
30,3,2,0.6,17857.01643
65,5,2,0.6,16464.32412
65,5,2,0.6,2354.019361
30,3,2,0.6,13449.20604
30,3,2,0.6,9100.058887
180,48,2,0.6,18642.73555
180,48,2,0.6,5021.304878
65,5,2,0.6,6334.504601
65,5,2,0.6,11440.50979
180,48,2,0.6,6293.478971
180,48,2,0.6,15456.11078
180,48,2,0.6,20318.23653
65,5,2,0.6,18344.28343
180,48,2,0.6,16391.80532
180,48,2,0.6,11607.41921
65,5,2,0.6,6682.648403
180,48,2,0.6,20707.87575
65,5,2,0.6,11614.5726
180,48,2,0.6,3148.154949
180,48,2,0.6,1502.454343
70,3,2,0.9,17236.6086
180,48,2,0.6,11138.4081
65,5,2,0.6,16783.48708
180,48,2,0.6,1216.928471
180,48,2,0.6,6058.798384
180,48,2,0.6,15807.15242
180,48,2,0.6,18616.15029
65,5,2,0.6,12706.40275
180,48,2,0.6,20475.55964
180,48,2,0.6,7336.132722
180,48,2,0.6,13570.75612
65,5,2,0.6,15566.22129
65,5,2,0.6,21023.81443
65,5,2,0.6,17803.7802
65,5,2,0.6,19926.41451
180,48,2,0.6,7957.588435
180,48,2,0.6,17233.00882
180,48,2,0.6,14175.35855
180,48,2,0.6,5479.467195
70,3,2,0.9,18502.34948
180,48,2,0.6,2683.983683
65,5,2,0.6,5578.038861
65,5,2,0.6,2652.259184
65,5,2,0.6,3482.486537
65,5,2,0.6,3482.220379
65,5,2,0.6,3473.010468
65,5,2,0.6,3476.668152
65,5,2,0.6,3478.120242
65,5,2,0.6,3481.457613
65,5,2,0.6,3476.876144
65,5,2,0.6,3473.710692
65,5,2,0.6,3478.677301
65,5,2,0.6,3473.697666
65,5,2,0.6,3479.274871
65,5,2,0.6,3473.728801
65,5,2,0.6,3471.8806
65,5,2,0.6,3473.623552
65,5,2,0.6,3476.723121
65,5,2,0.6,3477.727566
65,5,2,0.6,3475.536455
65,5,2,0.6,3471.615389
65,5,2,0.6,3480.715289
65,5,2,0.6,3474.009497
65,5,2,0.6,3479.160388
65,5,2,0.6,3475.678953
65,5,2,0.6,3474.490666
65,5,2,0.6,3478.571076
65,5,2,0.6,3473.973191
65,5,2,0.6,3481.897393
65,5,2,0.6,3475.177463
65,5,2,0.6,3477.733111
65,5,2,0.6,3472.244468
65,5,2,0.6,3481.444322
65,5,2,0.6,3473.059884
65,5,2,0.6,3482.370723
65,5,2,0.6,3472.348145
65,5,2,0.6,3481.128436
65,5,2,0.6,3477.147409
65,5,2,0.6,3480.483699
65,5,2,0.6,3481.445231
65,5,2,0.6,3476.912682
65,5,2,0.6,3476.345896
65,5,2,0.6,3477.465949
65,5,2,0.6,3480.314551
65,5,2,0.6,3477.207794
65,5,2,0.6,3476.740738
65,5,2,0.6,3480.562611
65,5,2,0.6,3479.743519
65,5,2,0.6,3474.11906
65,5,2,0.6,3476.455772
65,5,2,0.6,3475.855756
65,5,2,0.6,3480.85974
65,5,2,0.6,3474.11656
65,5,2,0.6,3479.093766
65,5,2,0.6,3478.575664
65,5,2,0.6,3472.120628
65,5,2,0.6,3476.921557
65,5,2,0.6,3472.420668
65,5,2,0.6,3471.913782
65,5,2,0.6,3480.123768
65,5,2,0.6,3481.842471
65,5,2,0.6,3480.535006
65,5,2,0.6,3475.122821
65,5,2,0.6,3479.394108
65,5,2,0.6,3479.815668
65,5,2,0.6,3476.394929
65,5,2,0.6,3477.277264
65,5,2,0.6,12988.16442
180,48,2,0.6,16670.89674
65,5,2,0.6,9149.890773
65,5,2,0.6,14017.38867
180,48,2,0.6,5009.927923
180,48,2,0.6,2523.708835
180,48,2,0.6,16687.98319
180,48,2,0.6,5744.248599
65,5,2,0.6,6062.48632
180,48,2,0.6,13063.98362
180,48,2,0.6,9690.627334
65,5,2,0.6,21970.15946
180,48,2,0.6,14897.22186
70,3,2,0.9,16671.14684
65,5,2,0.6,7978.366639
180,48,2,0.6,15517.10137
180,48,2,0.6,9604.12999
180,48,2,0.6,15630.14501
65,5,2,0.6,15348.29012
65,5,2,0.6,10292.78474
65,5,2,0.6,9896.768194
180,48,2,0.6,9741.426459
65,5,2,0.6,3097.065502
180,48,2,0.6,15140.34891
65,5,2,0.6,3474.958435
65,5,2,0.6,3477.566761
65,5,2,0.6,3475.209617
65,5,2,0.6,3474.886903
65,5,2,0.6,3479.194509
65,5,2,0.6,3472.761062
65,5,2,0.6,3480.43996
65,5,2,0.6,3480.964141
77.4,2,12,0.5,11080.41581
77.4,2,12,0.3,6834.132392
77.4,2,12,0.5,16443.99572
77.4,2,12,0.3,566.8720267
77.4,2,12,0.5,12217.82516
77.4,2,12,0.5,9458.898015
77.4,2,12,0.5,16647.8765
77.4,2,12,0.3,14915.58637
77.4,2,12,0.3,16038.74756
330,264,193,1,7164.074214
330,264,193,1,8597.683688
77.4,2,12,0.3,4710.928355
330,264,193,1,12097.5048
40.5,3,2,0.3,15637.57737
77.4,2,12,0.3,3271.629084
77.4,2,12,0.3,12860.78321
330,264,193,1,11971.41688
77.4,2,12,0.3,21691.83736
77.4,2,12,0.5,2696.300982
77.4,2,12,0.3,11654.01466
77.4,2,12,0.3,21470.67461
77.4,2,12,0.3,17654.2109
77.4,2,12,0.3,15033.76828
77.4,2,12,0.5,8392.499761
40.5,3,2,0.3,12203.06178
40.5,3,2,0.3,8600.940339
77.4,2,12,0.5,5676.975397
77.4,2,12,0.3,7719.304962
77.4,2,12,0.3,3701.632936
77.4,2,12,0.3,1524.460173
77.4,2,12,0.3,2814.492161
77.4,2,12,0.5,18217.5187
77.4,2,12,0.3,1125.072471
77.4,2,12,0.3,919.3991591
77.4,2,12,0.3,1219.514892
77.4,2,12,0.3,1132.316955
77.4,2,12,0.3,1124.862093
77.4,2,12,0.3,1010.29577
77.4,2,12,0.3,1028.795897
77.4,2,12,0.3,1229.281469
77.4,2,12,0.3,16200.90104
77.4,2,12,0.3,4443.235553
77.4,2,12,0.3,8579.191996
330,264,193,1,12407.44715
77.4,2,12,0.3,7957.345284
77.4,2,12,0.3,8820.836987
77.4,2,12,0.3,11542.35516
77.4,2,12,0.5,16525.59279
77.4,2,12,0.3,4610.514331
330,264,193,1,4248.259453
77.4,2,12,0.5,6127.977596
77.4,2,12,0.3,9715.388907
77.4,2,12,0.3,7228.759323
77.4,2,12,0.3,9162.328164
77.4,2,12,0.3,5083.992124
40.5,3,2,0.3,15439.38261
330,264,193,1,11113.97404
77.4,2,12,0.5,4118.108161
40.5,3,2,0.3,10761.28358
40.5,3,2,0.3,16831.14392
77.4,2,12,0.3,19005.74318
77.4,2,12,0.5,14474.41294
77.4,2,12,0.3,10107.21299
77.4,2,12,0.5,18365.47564
77.4,2,12,0.5,5791.955306
77.4,2,12,0.5,12823.63336
77.4,2,12,0.5,6801.831583
330,264,193,1,5463.227028
40.5,3,2,0.3,15964.47912
77.4,2,12,0.5,16293.95843
77.4,2,12,0.5,8211.214059
77.4,2,12,0.5,4488.298923
77.4,2,12,0.3,906.2297179
77.4,2,12,0.3,954.9516956
77.4,2,12,0.3,963.9583854
77.4,2,12,0.3,1122.785755
77.4,2,12,0.3,992.8505683
77.4,2,12,0.3,907.5263747
77.4,2,12,0.3,1071.758527
77.4,2,12,0.3,882.4488406
77.4,2,12,0.3,11633.51763
77.4,2,12,0.3,1856.079757
40.5,3,2,0.3,18467.6806
94.6,2,3,0.5,975.6868424
40.5,3,2,0.3,3679.538461
77.4,2,12,0.3,6981.563111
77.4,2,12,0.3,3678.270886
77.4,2,12,0.3,13434.40494
77.4,2,12,0.3,3039.926984
77.4,2,12,0.3,7899.352524
77.4,2,12,0.5,6177.684918
77.4,2,12,0.3,2562.505246
77.4,2,12,0.3,7543.304905
77.4,2,12,0.5,6385.891277
77.4,2,12,0.3,9017.332479
77.4,2,12,0.5,3414.925455
77.4,2,12,0.3,5030.657759
77.4,2,12,0.3,4093.460894
77.4,2,12,0.3,4435.957226
77.4,2,12,0.3,9986.323867
77.4,2,12,0.3,15319.40538
77.4,2,12,0.5,9444.400973
77.4,2,12,0.3,7853.851342
77.4,2,12,0.3,9274.970119
77.4,2,12,0.3,2277.68273
77.4,2,12,0.3,5712.355614
77.4,2,12,0.3,8332.948535
77.4,2,12,0.3,12261.63053
77.4,2,12,0.3,20424.19473
40.5,3,2,0.3,10216.27059
77.4,2,12,0.5,15352.63021
77.4,2,12,0.3,8518.55185
77.4,2,12,0.5,11179.36867
330,264,193,1,6327.152586
77.4,2,12,0.3,8882.420326
77.4,2,12,0.5,9945.170879
77.4,2,12,0.5,3628.963279
77.4,2,12,0.3,18496.49916
77.4,2,12,0.5,7528.227655
77.4,2,12,0.5,8037.776753
40.5,3,2,0.3,16170.86381
77.4,2,12,0.5,18324.51868
77.4,2,12,0.5,8042.920151
77.4,2,12,0.5,3782.248863
77.4,2,12,0.5,4550.135134
77.4,2,12,0.3,11649.78836
94.6,2,3,0.5,955.4182055
77.4,2,12,0.5,16422.66127
77.4,2,12,0.3,854.9211047
77.4,2,12,0.3,1209.234618
77.4,2,12,0.3,907.9495671
77.4,2,12,0.3,1212.762533
77.4,2,12,0.3,1007.202002
77.4,2,12,0.3,1207.784119
77.4,2,12,0.3,1094.372263
77.4,2,12,0.3,1051.358157
77.4,2,12,0.3,1054.429713
77.4,2,12,0.3,1037.70809
77.4,2,12,0.3,950.8072462
77.4,2,12,0.3,1035.086994
77.4,2,12,0.3,1035.901333
77.4,2,12,0.3,1010.743497
77.4,2,12,0.3,1250.593132
77.4,2,12,0.3,1155.876603
77.4,2,12,0.3,1163.56594
77.4,2,12,0.3,1004.702325
77.4,2,12,0.3,1063.198257
77.4,2,12,0.3,975.8039779
77.4,2,12,0.3,1052.323393
77.4,2,12,0.3,1188.254798
77.4,2,12,0.3,893.5346763
77.4,2,12,0.3,1199.690868
77.4,2,12,0.3,23700.32992
40.5,3,2,0.3,6686.037433
77.4,2,12,0.3,9408.445333
77.4,2,12,0.3,7821.383425
77.4,2,12,0.3,6343.019964
77.4,2,12,0.5,1690.800852
77.4,2,12,0.5,2317.644007
330,264,193,1,10130.83307
77.4,2,12,0.3,6637.310444
77.4,2,12,0.3,9548.76558
40.5,3,2,0.3,1913.178193
77.4,2,12,0.3,16583.75033
330,264,193,1,12067.77276
77.4,2,12,0.3,21639.69244
77.4,2,12,0.5,9681.445869
77.4,2,12,0.3,6315.800831
77.4,2,12,0.3,8135.742111
40.5,3,2,0.3,14277.70804
77.4,2,12,0.3,7252.559338
77.4,2,12,0.5,19655.9196
77.4,2,12,0.3,18618.65946
77.4,2,12,0.3,11076.80705
40.5,3,2,0.3,10387.33752
77.4,2,12,0.3,17195.43362
77.4,2,12,0.5,5801.101492
77.4,2,12,0.3,3112.839257
77.4,2,12,0.3,15659.33472
77.4,2,12,0.3,5126.245102
77.4,2,12,0.5,5846.991377
77.4,2,12,0.3,12217.18279
77.4,2,12,0.5,17240.64785
77.4,2,12,0.5,4769.082844
77.4,2,12,0.3,6458.525236
77.4,2,12,0.3,15133.08591
77.4,2,12,0.5,7539.829051
77.4,2,12,0.3,19459.30319
330,264,193,1,4053.176303
40.5,3,2,0.3,17451.89456
77.4,2,12,0.3,16518.88299
40.5,3,2,0.3,10841.82001
77.4,2,12,0.3,19239.09318
77.4,2,12,0.5,11098.8406
77.4,2,12,0.5,16054.18615
77.4,2,12,0.5,2587.526001
77.4,2,12,0.5,8049.644504
77.4,2,12,0.5,8621.895524
77.4,2,12,0.3,12248.93717
77.4,2,12,0.3,10223.53951
77.4,2,12,0.5,6501.378168
77.4,2,12,0.5,4216.477178
77.4,2,12,0.3,9775.645067
77.4,2,12,0.3,24303.99584
77.4,2,12,0.3,6637.942384
330,264,193,1,9470.683903
77.4,2,12,0.3,6452.633074
40.5,3,2,0.3,12570.85705
77.4,2,12,0.3,1436.670666
77.4,2,12,0.5,1302.214923
77.4,2,12,0.3,19154.15904
77.4,2,12,0.3,5050.914887
77.4,2,12,0.3,15787.53853
40.5,3,2,0.3,16453.45065
77.4,2,12,0.5,10419.69592
77.4,2,12,0.3,18805.55498
77.4,2,12,0.3,7216.453494
77.4,2,12,0.5,5781.930601
77.4,2,12,0.3,12109.86474
77.4,2,12,0.3,11695.23929
77.4,2,12,0.3,15008.31566
330,264,193,1,4317.983537
77.4,2,12,0.5,2877.163235
77.4,2,12,0.3,17720.08939
77.4,2,12,0.5,15224.40783
77.4,2,12,0.3,9630.780869
77.4,2,12,0.3,6195.375067
77.4,2,12,0.5,7210.795345
77.4,2,12,0.3,3640.144377
77.4,2,12,0.3,9958.44056
77.4,2,12,0.3,7934.765805
77.4,2,12,0.5,3553.384342
77.4,2,12,0.3,19557.24682
77.4,2,12,0.3,2261.504681
77.4,2,12,0.5,13731.87936
40.5,3,2,0.3,11934.29445
77.4,2,12,0.3,13718.28637
77.4,2,12,0.5,2572.296886
77.4,2,12,0.3,6930.068541
77.4,2,12,0.3,13129.61778
54.9,5,2,0.5,1906.160758
54.9,5,2,0.5,1868.313019
54.9,5,2,0.5,1827.045757
54.9,5,2,0.5,1823.734144
54.9,5,2,0.5,1867.60563
54.9,5,2,0.5,1843.329846
54.9,5,2,0.5,1867.387487
54.9,5,2,0.5,1981.091261
54.9,5,2,0.5,3929.07972
54.9,5,2,0.5,2055.400031
54.9,5,2,0.5,4899.285261
54.9,5,2,0.5,501.6524027
71,5,2,0.5,560.5338564
54.9,5,2,0.5,6200.125576
54.9,5,2,0.5,933.1113136
54.9,5,2,0.5,3061.575851
54.9,5,2,0.5,1807.482475
54.9,5,2,0.5,1911.801505
54.9,5,2,0.5,1868.677417
54.9,5,2,0.5,1826.784407
54.9,5,2,0.5,1991.812019
54.9,5,2,0.5,1933.892724
54.9,5,2,0.5,1865.314624
54.9,5,2,0.5,1818.576191
54.9,5,2,0.5,1846.425459
54.9,5,2,0.5,1728.751983
54.9,5,2,0.5,1149.102181
54.9,5,2,0.5,4114.507996
54.9,5,2,0.5,1646.376601
54.9,5,2,0.5,3550.871012
54.9,5,2,0.5,1099.169704
54.9,5,2,0.5,3155.695319
54.9,5,2,0.5,2717.974394
54.9,5,2,0.5,5897.152585
71,5,2,0.5,1122.223042
54.9,5,2,0.5,2407.2207
54.9,5,2,0.5,3480.228395
54.9,5,2,0.5,4367.260441
54.9,5,2,0.5,4021.454281
54.9,5,2,0.5,1401.170752
54.9,5,2,0.5,4948.706649
54.9,5,2,0.5,274.4861315
54.9,5,2,0.5,1501.86739
71,5,2,0.5,1335.546504
54.9,5,2,0.5,2986.764247
54.9,5,2,0.5,5385.869875
71,5,2,0.5,166.1598149
71,5,2,0.5,1381.192872
54.9,5,2,0.5,1852.500687
54.9,5,2,0.5,687.7326655
71,5,2,0.5,968.9126387
54.9,5,2,0.5,2587.103033
54.9,5,2,0.5,2596.398702
54.9,5,2,0.5,3748.029325
54.9,5,2,0.5,1449.783072
54.9,5,2,0.5,937.1682839
54.9,5,2,0.5,2622.041295
54.9,5,2,0.5,3800.559258
54.9,5,2,0.5,2433.392899
54.9,5,2,0.5,2391.698275
54.9,5,2,0.5,2722.571503
54.9,5,2,0.5,1085.201294
54.9,5,2,0.5,3116.302225
54.9,5,2,0.5,1946.847771
54.9,5,2,0.5,1193.394976
54.9,5,2,0.5,4721.934384
54.9,5,2,0.5,997.5108943
71,5,2,0.5,299.4161695
54.9,5,2,0.5,2385.282689
54.9,5,2,0.5,2818.879963
54.9,5,2,0.5,302.2555829
54.9,5,2,0.5,2484.534445
54.9,5,2,0.5,3838.273895
54.9,5,2,0.5,1413.347762
54.9,5,2,0.5,2065.503095
54.9,5,2,0.5,3289.854242
54.9,5,2,0.5,3667.298478
54.9,5,2,0.5,1577.65103
54.9,5,2,0.5,2701.005367
54.9,5,2,0.5,282.5646736
54.9,5,2,0.5,2953.311273
54.9,5,2,0.5,2441.071061
54.9,5,2,0.5,3767.085881
71,5,2,0.5,885.2900765
71,5,2,0.5,2681.347272
54.9,5,2,0.5,1694.525056
54.9,5,2,0.5,4833.83462
71,5,2,0.5,1381.10368
54.9,5,2,0.5,3438.927724
54.9,5,2,0.5,5074.673041
54.9,5,2,0.5,3754.021856
54.9,5,2,0.5,1520.992211
54.9,5,2,0.5,2614.881354
54.9,5,2,0.5,2031.922767
54.9,5,2,0.5,2831.943756
54.9,5,2,0.5,863.480188
54.9,5,2,0.5,5075.624965
54.9,5,2,0.5,2198.97718
54.9,5,2,0.5,871.2626228
54.9,5,2,0.5,3028.43529
54.9,5,2,0.5,1094.118002
54.9,5,2,0.5,2068.383833
54.9,5,2,0.5,4771.306377
54.9,5,2,0.5,5420.751495
54.9,5,2,0.5,1240.944934
54.9,5,2,0.5,4017.742187
54.9,5,2,0.5,1440.13886
54.9,5,2,0.5,1721.802899
54.9,5,2,0.5,718.2642394
54.9,5,2,0.5,2192.880114
54.9,5,2,0.5,2804.325822
54.9,5,2,0.5,458.7698987
54.9,5,2,0.5,469.895738
54.9,5,2,0.5,4279.594491
54.9,5,2,0.5,858.7146797
54.9,5,2,0.5,2737.772835
54.9,5,2,0.5,2717.32997
54.9,5,2,0.5,839.2345716
54.9,5,2,0.5,1546.09872
54.9,5,2,0.5,5633.55746
71,5,2,0.5,2993.385565
54.9,5,2,0.5,4909.58597
54.9,5,2,0.5,2797.696563
54.9,5,2,0.5,2664.381001
54.9,5,2,0.5,2049.754829
54.9,5,2,0.5,4469.956737
71,5,2,0.5,3060.314175
54.9,5,2,0.5,2732.065901
54.9,5,2,0.5,5129.32431
54.9,5,2,0.5,835.2602823
54.9,5,2,0.5,3264.722263
54.9,5,2,0.5,1757.530113
54.9,5,2,0.5,1704.778466
54.9,5,2,0.5,3041.955666
54.9,5,2,0.5,2013.336982
54.9,5,2,0.5,1360.024061
54.9,5,2,0.5,4032.873328
54.9,5,2,0.5,1130.19941
54.9,5,2,0.5,5090.752422
54.9,5,2,0.5,2875.893511
54.9,5,2,0.5,1802.584705
54.9,5,2,0.5,4863.189664
54.9,5,2,0.5,2897.211936
54.9,5,2,0.5,2339.054255
54.9,5,2,0.5,818.6328377
54.9,5,2,0.5,4718.758606
54.9,5,2,0.5,1029.273831
54.9,5,2,0.5,2732.368442
54.9,5,2,0.5,1810.598744
54.9,5,2,0.5,2614.352364
54.9,5,2,0.5,2809.231707
54.9,5,2,0.5,2486.109995
71,5,2,0.5,2519.66078
54.9,5,2,0.5,2104.610976
54.9,5,2,0.5,3374.054542
54.9,5,2,0.5,4744.86865
54.9,5,2,0.5,2790.556475
54.9,5,2,0.5,182.7698538
54.9,5,2,0.5,349.1237348
71,5,2,0.5,522.1758963
54.9,5,2,0.5,4642.518924
71,5,2,0.5,1231.614688
54.9,5,2,0.5,840.9082198
54.9,5,2,0.5,4729.488686
54.9,5,2,0.5,3051.467784
54.9,5,2,0.5,1584.999327
54.9,5,2,0.5,1823.906391
54.9,5,2,0.5,1825.29407
54.9,5,2,0.5,1867.067032
54.9,5,2,0.5,1860.527958
54.9,5,2,0.5,1942.517457
54.9,5,2,0.5,1871.34774
54.9,5,2,0.5,1832.273508
54.9,5,2,0.5,1836.082305
54.9,5,2,0.5,1817.138814
54.9,5,2,0.5,1799.475205
180,48,2,0.3,35550.63736
180,48,2,0.3,36012.89601
180,48,2,0.3,36111.68725
180,48,2,0.3,34084.73304
180,48,2,0.3,36945.98728
180,48,2,0.3,34657.68409
180,48,2,0.3,34310.89013
180,48,2,0.3,38504.95407
330,264,193,1,61066.7139
330,264,193,1,61342.39985
330,264,193,1,63700.37929
54.9,5,2,0.5,65389.53159
54.9,5,2,0.5,64958.23297
330,264,193,1,66740.22833
330,264,193,1,60505.89407
54.9,5,2,0.5,60112.06218
54.9,5,2,0.5,64413.60384
54.9,5,2,0.5,60875.57561
54.9,5,2,0.5,62269.94462
54.9,5,2,0.5,62047.33374
54.9,5,2,0.5,61422.9012
330,264,193,1,59693.85182
330,264,193,1,60751.67551
330,264,193,1,62844.84595
54.9,5,2,0.5,61816.41498
54.9,5,2,0.5,62374.9936
330,264,193,1,60747.76974
54.9,5,2,0.5,65233.70761
54.9,5,2,0.5,61912.30414
54.9,5,2,0.5,61515.5227
54.9,5,2,0.5,61955.41393
330,264,193,1,66853.68782
81.5,3,2,0.3,379.5599862
81.5,3,2,0.3,397.5236822
81.5,3,2,0.3,386.8867786
81.5,3,2,0.3,381.9636485
81.5,3,2,0.3,393.1088927
81.5,3,2,0.3,375.4073586
81.5,3,2,0.3,371.5669259
81.5,3,2,0.3,379.3160232
81.5,3,2,0.3,399.5593461
81.5,3,2,0.3,381.7569746
81.5,3,2,0.3,375.6267279
81.5,3,2,0.3,381.056214
81.5,3,2,0.3,361.4392869
81.5,3,2,0.3,375.5209457
81.5,3,2,0.3,394.4987996
81.5,3,2,0.3,398.3878367
16,24,2,0.3,702.2546687
263,3,124,0.3,1703.901251
188.5,72,2,0.3,4712.556125
58,3,2,0.1,961.6016964
263,3,124,0.6,2082.911779
58,3,2,0.2,604.0676495
188.5,72,2,0.3,343.3860905
20.5,3,2,0.6,5581.387056
81.5,3,2,0.3,392.4047245
81.5,3,2,0.3,402.2111087
81.5,3,2,0.3,380.0320501
81.5,3,2,0.3,394.8983212
81.5,3,2,0.3,390.2702303
81.5,3,2,0.3,375.0320746
81.5,3,2,0.3,364.0647385
81.5,3,2,0.3,379.6181101
81.5,3,2,0.3,402.4557746
81.5,3,2,0.3,403.0016905
81.5,3,2,0.3,378.152854
81.5,3,2,0.3,394.9514051
81.5,3,2,0.3,374.3832955
81.5,3,2,0.3,385.7697046
81.5,3,2,0.3,395.5898144
81.5,3,2,0.3,384.1890603
81.5,3,2,0.3,379.7546975
81.5,3,2,0.3,383.0603386
81.5,3,2,0.3,385.0841158
81.5,3,2,0.3,364.1209993
81.5,3,2,0.3,387.4593952
81.5,3,2,0.3,381.2853115
81.5,3,2,0.3,390.9232703
81.5,3,2,0.3,386.6623795
81.5,3,2,0.3,387.2597163
81.5,3,2,0.3,373.9775631
81.5,3,2,0.3,373.0214441
81.5,3,2,0.3,375.6338999
81.5,3,2,0.3,382.6916194
81.5,3,2,0.3,385.3746452
81.5,3,2,0.3,365.0746074
81.5,3,2,0.3,398.2384438
81.5,3,2,0.3,391.119705
81.5,3,2,0.3,403.7976057
81.5,3,2,0.3,379.4468102
81.5,3,2,0.3,365.804699
81.5,3,2,0.3,366.0081968
81.5,3,2,0.3,381.4384873
81.5,3,2,0.3,371.3281044
81.5,3,2,0.3,379.4019898
81.5,3,2,0.3,387.2424651
81.5,3,2,0.3,393.0844104
81.5,3,2,0.3,376.9174578
81.5,3,2,0.3,385.8429527
81.5,3,2,0.3,389.3355738
81.5,3,2,0.3,373.645732
81.5,3,2,0.3,378.4600357
81.5,3,2,0.3,372.3295929
81.5,3,2,0.3,376.1010485
81.5,3,2,0.3,366.4871841
81.5,3,2,0.3,405.0574708
81.5,3,2,0.3,372.7568181
81.5,3,2,0.3,376.5812941
81.5,3,2,0.3,387.4569768
81.5,3,2,0.3,377.6569972
81.5,3,2,0.3,394.6676371
81.5,3,2,0.3,364.4102651
81.5,3,2,0.3,389.4817214
81.5,3,2,0.3,386.6677264
81.5,3,2,0.3,369.7736425
81.5,3,2,0.3,371.8559243
81.5,3,2,0.3,384.3250079
81.5,3,2,0.3,370.9355212
81.5,3,2,0.3,380.846056
81.5,3,2,0.3,371.8102374
81.5,3,2,0.3,377.7083492
81.5,3,2,0.3,393.4498963
81.5,3,2,0.3,361.7639902
81.5,3,2,0.3,395.2431723
81.5,3,2,0.3,378.1508005
81.5,3,2,0.3,382.6272937
81.5,3,2,0.3,397.0293761
3.5,3,2,0.3,4018.227041
250.5,72,2,0.4,2783.251766
263,3,124,0.6,3062.010046
188.5,72,2,0.3,3110.265806
263,3,124,0.6,1088.405326
16,24,2,0.3,547.8273759
9,3,2,0.6,574.6582269
125.5,3,5,0.3,1161.039458
81.5,3,2,0.3,393.7380376
81.5,3,2,0.3,371.1816044
81.5,3,2,0.3,363.9186537
81.5,3,2,0.3,372.060647
81.5,3,2,0.3,396.6836505
81.5,3,2,0.3,387.8405529
81.5,3,2,0.3,373.8104123
81.5,3,2,0.3,373.3059154
81.5,3,2,0.3,386.3188414
81.5,3,2,0.3,389.8941035
81.5,3,2,0.3,385.4687986
81.5,3,2,0.3,361.9632504
81.5,3,2,0.3,392.6704095
81.5,3,2,0.3,395.1422631
81.5,3,2,0.3,367.8656243
81.5,3,2,0.3,397.4117739
81.5,3,2,0.3,371.8751934
81.5,3,2,0.3,398.2182819
81.5,3,2,0.3,375.1345388
81.5,3,2,0.3,396.6854642
81.5,3,2,0.3,367.5357983
81.5,3,2,0.3,373.965312
81.5,3,2,0.3,375.5099716
81.5,3,2,0.3,367.0744615
81.5,3,2,0.3,376.1728146
